"F_Id","F_NodeCode","F_NodeName","F_NodeType","F_NodePropertyJson","F_NodeUp","F_NodeNext","F_Completion","F_Description","F_SortCode","F_CreatorTime","F_TaskId","F_State"
"2e306a9718724af6ba94b6349ee97c42","Gc2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""customerName"",""name"":""客户名称"",""read"":true,""write"":false},{""id"":""warehouse"",""name"":""仓库"",""read"":true,""write"":false},{""id"":""outStorage"",""name"":""出库人"",""read"":true,""write"":false},{""id"":""businessPeople"",""name"":""业务人员"",""read"":true,""write"":false},{""id"":""businessType"",""name"":""业务类型"",""read"":true,""write"":false},{""id"":""outboundDate"",""name"":""出库日期"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false},{""id"":""outboundEntry-goodsName"",""name"":""出库明细-商品名称"",""read"":true,""write"":false},{""id"":""outboundEntry-specifications"",""name"":""出库明细-规格型号"",""read"":true,""write"":false},{""id"":""outboundEntry-unit"",""name"":""出库明细-单位"",""read"":true,""write"":false},{""id"":""outboundEntry-qty"",""name"":""出库明细-数量"",""read"":true,""write"":false},{""id"":""outboundEntry-price"",""name"":""出库明细-单价"",""read"":true,""write"":false},{""id"":""outboundEntry-amount"",""name"":""出库明细-金额"",""read"":true,""write"":false},{""id"":""outboundEntry-description"",""name"":""出库明细-备注"",""read"":true,""write"":false}],""nodeId"":""Gc2"",""num"":""0"",""prevId"":""Ic2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""481ce1cc344f41cdb5a267f021185a4c"",""taskNodeId"":""2e306a9718724af6ba94b6349ee97c42"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:16:52","481ce1cc344f41cdb5a267f021185a4c","0"
"2e481557686d437397242c2b509a0d10","1c2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请人"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请日期"",""read"":true,""write"":false},{""id"":""applyDept"",""name"":""申请部门"",""read"":true,""write"":false},{""id"":""customer"",""name"":""相关客户"",""read"":true,""write"":false},{""id"":""project"",""name"":""相关项目"",""read"":true,""write"":false},{""id"":""pSaleSupInfo"",""name"":""售前支持"",""read"":true,""write"":false},{""id"":""startDate"",""name"":""开始时间"",""read"":true,""write"":false},{""id"":""endDate"",""name"":""结束时间"",""read"":true,""write"":false},{""id"":""pSaleSupDays"",""name"":""支持天数"",""read"":true,""write"":false},{""id"":""pSalePreDays"",""name"":""准备天数"",""read"":true,""write"":false},{""id"":""consulManager"",""name"":""机构咨询"",""read"":true,""write"":false},{""id"":""pSalSupConsul"",""name"":""售前顾问"",""read"":true,""write"":false},{""id"":""fileJson"",""name"":""相关附件"",""read"":true,""write"":false},{""id"":""salSupConclu"",""name"":""售前总结"",""read"":true,""write"":false},{""id"":""consultResult"",""name"":""交付说明"",""read"":true,""write"":false},{""id"":""iEvaluation"",""name"":""咨询评价"",""read"":true,""write"":false},{""id"":""conclusion"",""name"":""发起人总结"",""read"":true,""write"":false}],""nodeId"":""1c2"",""num"":""0"",""prevId"":""0c2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""199a9cdad4e24b4f91b7d955b93ad850"",""taskNodeId"":""2e481557686d437397242c2b509a0d10"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:15:50","199a9cdad4e24b4f91b7d955b93ad850","0"
"2e4aea5c09a140ada5f67f79b7076acc","bb2","审批人","approver","{""approverPos"":[],""approvers"":[""721acd3b-b621-47bd-a41b-ae5a393e999f""],""assigneeType"":""6"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[""2049f1bf-bd8d-43ca-bb3c-2d2833a16535""],""description"":null,""firstId"":""eb2"",""formOperates"":[],""nodeId"":""bb2"",""num"":""1"",""prevId"":""Yb2"",""progress"":""40"",""rejectStep"":""1"",""taskId"":""807c7b83be114ad5bc0b60edb67152b8"",""taskNodeId"":""2e4aea5c09a140ada5f67f79b7076acc"",""title"":""审批人"",""type"":""approver""}","1","hb2","1",,"3","14/10/2020 07:17:45","807c7b83be114ad5bc0b60edb67152b8","-1"
"2fe3597b0dbe4ff888fd2f97bfc77c0f","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","9/10/2020 02:57:34","55bb082b3ee54a3f9c05cb8c1e51abe7","0"
"300ecca3ce734ed283a6f22b3afcaf5f","Xb2","审批人","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""2"",""child"":true,""childNode"":""eb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""f_name"",""name"":""项目名称"",""read"":true,""write"":false},{""id"":""f_encode"",""name"":""项目编号"",""read"":true,""write"":false},{""id"":""f_type"",""name"":""项目类型"",""read"":true,""write"":false},{""id"":""f_userid"",""name"":""项目负责人"",""read"":true,""write"":false},{""id"":""f_pay"",""name"":""项目经费"",""read"":true,""write"":false},{""id"":""f_miji"",""name"":""项目密级"",""read"":true,""write"":false},{""id"":""tableField109"",""name"":""项目任务单"",""read"":true,""write"":false}],""nodeId"":""Xb2"",""num"":""0"",""prevId"":""Wb2"",""progress"":"""",""rejectStep"":""0"",""taskId"":""2656aa0e01184ddeba15163958adba3d"",""taskNodeId"":""300ecca3ce734ed283a6f22b3afcaf5f"",""title"":""审批人"",""type"":""approver""}","0","cb2","1",,"2","14/10/2020 07:29:19","2656aa0e01184ddeba15163958adba3d","0"
"30783b2b6b14443bad03b03afceac3f6","Kb2","审批人","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""7"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""f_name"",""name"":""项目名称"",""read"":true,""write"":false},{""id"":""f_pay"",""name"":""项目经费"",""read"":true,""write"":false},{""id"":""f_type"",""name"":""项目类型"",""read"":true,""write"":false}],""nodeId"":""Kb2"",""num"":""0"",""prevId"":""Gb2"",""progress"":"""",""rejectStep"":""0"",""taskId"":""32555004ae7c4c55aa49db58df543266"",""taskNodeId"":""30783b2b6b14443bad03b03afceac3f6"",""title"":""审批人"",""type"":""approver""}","0","end","1",,"2","14/10/2020 07:40:37","32555004ae7c4c55aa49db58df543266","0"
"30a743455fec4f1ca80cc6da3fab9e94","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 03:15:19","4bc99dc11a7f49c690d031f9358864cb","0"
"3170b4a9d52547998965681850af7794","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","23/9/2020 03:56:12","09877984e3d242c381591cd926d3caf4","0"
"3190fdc3ae15491bb40c419886c061a1","Gb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Kb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Gb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""5d82568eddc6423684257ecbf46386a9"",""taskNodeId"":""3190fdc3ae15491bb40c419886c061a1"",""title"":""开始"",""type"":""start""}",,"Kb2","1",,"1","30/9/2020 06:03:47","5d82568eddc6423684257ecbf46386a9","0"
"31a961cf84df4593b3a7643f2539bec0","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"6","29/9/2020 06:53:22","c9cb1c2cba8045ea87dbded4b753a0c1","-1"
"31e4c65e49c64533897bab445fdd6db6","Tb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Ub2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Tb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""c9cb1c2cba8045ea87dbded4b753a0c1"",""taskNodeId"":""31e4c65e49c64533897bab445fdd6db6"",""title"":""开始"",""type"":""start""}",,"Ub2","1",,"1","29/9/2020 06:53:22","c9cb1c2cba8045ea87dbded4b753a0c1","-1"
"32675b5ede5f41d7bf09f5c60c548070","gb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""kb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""gb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""99bfea1fb25e4066997f62fc018b9189"",""taskNodeId"":""32675b5ede5f41d7bf09f5c60c548070"",""title"":""开始"",""type"":""start""}",,"kb2","1",,"1","29/9/2020 01:57:40","99bfea1fb25e4066997f62fc018b9189","0"
"3404ede29f8f4891a99885fb90f03ea9","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 03:15:27","570c141ece4546cfae5f87ba63cfc6b6","0"
"35f52114b7644d5ab1a110510d6fd100","Rb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Sb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Rb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""91cefc2b8eb14e369dbb5ca17a492d96"",""taskNodeId"":""35f52114b7644d5ab1a110510d6fd100"",""title"":""开始"",""type"":""start""}",,"Sb2","1",,"1","29/9/2020 08:14:18","91cefc2b8eb14e369dbb5ca17a492d96","0"
"367d5406914849ef93e6b32a2ae07a05","gb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""hb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""gb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""0ae810da9fb34fbabe4bfc8b4429b123"",""taskNodeId"":""367d5406914849ef93e6b32a2ae07a05"",""title"":""开始"",""type"":""start""}",,"hb2","1",,"1","29/9/2020 03:19:11","0ae810da9fb34fbabe4bfc8b4429b123","0"
"36ac9a8da9ab42a18a5a58aaf7811dbc","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","18/9/2020 09:18:31","94de527626994e83a82c9806c5cded37","0"
"3739adfc617d442ebc883f64cfec9855","qb2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""fileName"",""name"":""文件名称"",""read"":true,""write"":false},{""id"":""draftedPerson"",""name"":""拟稿人"",""read"":true,""write"":false},{""id"":""serviceUnit"",""name"":""发文单位"",""read"":true,""write"":false},{""id"":""fillPreparation"",""name"":""文件拟办"",""read"":true,""write"":false},{""id"":""fillNum"",""name"":""文件编号"",""read"":true,""write"":false},{""id"":""receiptDate"",""name"":""收文日期"",""read"":true,""write"":false},{""id"":""fileJson"",""name"":""相关附件"",""read"":true,""write"":false},{""id"":""modifyOpinion"",""name"":""修改意见"",""read"":true,""write"":false}],""nodeId"":""qb2"",""num"":""0"",""prevId"":""pb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""a4a1b06b137a4c568c1381bd4bacc5bc"",""taskNodeId"":""3739adfc617d442ebc883f64cfec9855"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:14:38","a4a1b06b137a4c568c1381bd4bacc5bc","0"
"384389e649b04c4d8ad3582aaf2fffcd","2c2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""3c2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""2c2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""dc91f0822b144c32bdf098f0160b55dd"",""taskNodeId"":""384389e649b04c4d8ad3582aaf2fffcd"",""title"":""开始"",""type"":""start""}",,"3c2","1",,"1","23/9/2020 03:35:01","dc91f0822b144c32bdf098f0160b55dd","-1"
"3907389c218b460ab9d226d430909870","pb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""qb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""pb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""a4a1b06b137a4c568c1381bd4bacc5bc"",""taskNodeId"":""3907389c218b460ab9d226d430909870"",""title"":""开始"",""type"":""start""}",,"qb2","1",,"1","29/9/2020 03:14:38","a4a1b06b137a4c568c1381bd4bacc5bc","0"
"3973496061b24a9298b293cef082f9c2","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","15/10/2020 11:15:32","6cae7f9a626b4512b5b8fb2b98feb63a","0"
"397895957bfc4271a47edc0aecaf36c0","xb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""yb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""xb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""9019848260fc454fa1aca6a7fd6fd9cf"",""taskNodeId"":""397895957bfc4271a47edc0aecaf36c0"",""title"":""开始"",""type"":""start""}",,"yb2","1",,"1","29/9/2020 03:16:03","9019848260fc454fa1aca6a7fd6fd9cf","0"
"3c726f06bade41fc88c7b712ca417e2f","Gb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Kb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Gb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""e552efa9e8d74cf698936451d70cdd65"",""taskNodeId"":""3c726f06bade41fc88c7b712ca417e2f"",""title"":""开始"",""type"":""start""}",,"Kb2","1",,"1","15/10/2020 11:28:31","e552efa9e8d74cf698936451d70cdd65","0"
"3c7765e2ada44835b606833cf3aa462d","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","10/10/2020 01:52:01","748ad5a0baa64f2eab3fb446b41528c4","-1"
