"F_Id","F_ParentId","F_EnCode","F_FullName","F_QuickQuery","F_Type","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId"
"231202202","231202","231202202","连岗乡","liangangxiang","4",,"0","1",,,,,,,
"231202203","231202","231202203","新华乡","xinhuaxiang","4",,"0","1",,,,,,,
"231202204","231202","231202204","兴福乡","xingfuxiang","4",,"0","1",,,,,,,
"231202205","231202","231202205","东富乡","dongfuxiang","4",,"0","1",,,,,,,
"231202209","231202","231202209","三井乡","sanjingxiang","4",,"0","1",,,,,,,
"231202212","231202","231202212","五营乡","wuyingxiang","4",,"0","1",,,,,,,
"231202213","231202","231202213","兴和乡","xinghexiang","4",,"0","1",,,,,,,
"231221","2312","231221","望奎县","wangkuixian","3",,"0","1",,,,,,,
"231221100","231221","231221100","望奎镇","wangkuizhen","4",,"0","1",,,,,,,
"231221101","231221","231221101","通江镇","tongjiangzhen","4",,"0","1",,,,,,,
"231221102","231221","231221102","卫星镇","weixingzhen","4",,"0","1",,,,,,,
"231221103","231221","231221103","海丰镇","haifengzhen","4",,"0","1",,,,,,,
"231221104","231221","231221104","莲花镇","lianhuazhen","4",,"0","1",,,,,,,
"231221105","231221","231221105","惠七满族镇","huiqimanzuzhen","4",,"0","1",,,,,,,
"231221106","231221","231221106","先锋镇","xianfengzhen","4",,"0","1",,,,,,,
"231221201","231221","231221201","东郊乡","dongjiaoxiang","4",,"0","1",,,,,,,
"231221202","231221","231221202","灵山满族乡","lingshanmanzuxiang","4",,"0","1",,,,,,,
"231221203","231221","231221203","后三乡","housanxiang","4",,"0","1",,,,,,,
"231221206","231221","231221206","火箭乡","huojianxiang","4",,"0","1",,,,,,,
"231221207","231221","231221207","灯塔乡","dengtaxiang","4",,"0","1",,,,,,,
"231221209","231221","231221209","东升乡","dongshengxiang","4",,"0","1",,,,,,,
"231221210","231221","231221210","恭六乡","gongliuxiang","4",,"0","1",,,,,,,
"231221211","231221","231221211","厢白满族乡","xiangbaimanzuxiang","4",,"0","1",,,,,,,
"231221400","231221","231221400","白四林场","baisilinchang","4",,"0","1",,,,,,,
"231221580","231221","231221580","种畜场","zhongchuchang","4",,"0","1",,,,,,,
"231221581","231221","231221581","第一良种场","diyiliangzhongchang","4",,"0","1",,,,,,,
"231221582","231221","231221582","第二良种场","dierliangzhongchang","4",,"0","1",,,,,,,
"231222","2312","231222","兰西县","lanxixian","3",,"0","1",,,,,,,
"231222101","231222","231222101","兰西镇","lanxizhen","4",,"0","1",,,,,,,
"231222102","231222","231222102","榆林镇","yulinzhen","4",,"0","1",,,,,,,
"231222103","231222","231222103","临江镇","linjiangzhen","4",,"0","1",,,,,,,
"231222104","231222","231222104","平山镇","pingshanzhen","4",,"0","1",,,,,,,
"231222200","231222","231222200","康荣乡","kangrongxiang","4",,"0","1",,,,,,,
"231222201","231222","231222201","燎原乡","liaoyuanxiang","4",,"0","1",,,,,,,
"231222202","231222","231222202","北安乡","beianxiang","4",,"0","1",,,,,,,
"231222203","231222","231222203","长江乡","zhangjiangxiang","4",,"0","1",,,,,,,
"231222204","231222","231222204","兰河乡","lanhexiang","4",,"0","1",,,,,,,
"231222205","231222","231222205","红星乡","hongxingxiang","4",,"0","1",,,,,,,
"231222206","231222","231222206","红光乡","hongguangxiang","4",,"0","1",,,,,,,
"231222207","231222","231222207","长岗乡","zhanggangxiang","4",,"0","1",,,,,,,
"231222209","231222","231222209","远大乡","yuandaxiang","4",,"0","1",,,,,,,
"231222210","231222","231222210","星火乡","xinghuoxiang","4",,"0","1",,,,,,,
"231222211","231222","231222211","奋斗乡","fendouxiang","4",,"0","1",,,,,,,
"231222580","231222","231222580","第一原种场","diyiyuanzhongchang","4",,"0","1",,,,,,,
"231222581","231222","231222581","第二原种场","dieryuanzhongchang","4",,"0","1",,,,,,,
"231222582","231222","231222582","肉用种羊场","rouyongzhongyangchang","4",,"0","1",,,,,,,
"231223","2312","231223","青冈县","qinggangxian","3",,"0","1",,,,,,,
"231223100","231223","231223100","青冈镇","qinggangzhen","4",,"0","1",,,,,,,
"231223101","231223","231223101","中和镇","zhonghezhen","4",,"0","1",,,,,,,
"231223102","231223","231223102","祯祥镇","zhenxiangzhen","4",,"0","1",,,,,,,
"231223103","231223","231223103","兴华镇","xinghuazhen","4",,"0","1",,,,,,,
"231223104","231223","231223104","永丰镇","yongfengzhen","4",,"0","1",,,,,,,
"231223105","231223","231223105","芦河镇","luhezhen","4",,"0","1",,,,,,,
"231223201","231223","231223201","劳动乡","laodongxiang","4",,"0","1",,,,,,,
"231223202","231223","231223202","建设乡","jianshexiang","4",,"0","1",,,,,,,
"231223203","231223","231223203","新村乡","xincunxiang","4",,"0","1",,,,,,,
"231223206","231223","231223206","昌盛乡","changshengxiang","4",,"0","1",,,,,,,
"231223207","231223","231223207","柞岗乡","zuogangxiang","4",,"0","1",,,,,,,
"231223208","231223","231223208","民政乡","minzhengxiang","4",,"0","1",,,,,,,
"231223209","231223","231223209","德胜乡","deshengxiang","4",,"0","1",,,,,,,
"231223211","231223","231223211","迎春乡","yingchunxiang","4",,"0","1",,,,,,,
"231223212","231223","231223212","连丰乡","lianfengxiang","4",,"0","1",,,,,,,
"231223400","231223","231223400","青冈县林场","qinggangxianlinchang","4",,"0","1",,,,,,,
"231223401","231223","231223401","青冈县互利营林站","qinggangxianhuliyinglinzhan","4",,"0","1",,,,,,,
"231223402","231223","231223402","青冈县果树场","qinggangxianguoshuchang","4",,"0","1",,,,,,,
"231223580","231223","231223580","青冈县种马场","qinggangxianzhongmachang","4",,"0","1",,,,,,,
"231223581","231223","231223581","青冈县种羊场","qinggangxianzhongyangchang","4",,"0","1",,,,,,,
"231223582","231223","231223582","青冈县原种场","qinggangxianyuanzhongchang","4",,"0","1",,,,,,,
"231224","2312","231224","庆安县","qinganxian","3",,"0","1",,,,,,,
"231224101","231224","231224101","庆安镇","qinganzhen","4",,"0","1",,,,,,,
"231224102","231224","231224102","民乐镇","minlezhen","4",,"0","1",,,,,,,
"231224103","231224","231224103","大罗镇","daluozhen","4",,"0","1",,,,,,,
"231224104","231224","231224104","平安镇","pinganzhen","4",,"0","1",,,,,,,
"231224105","231224","231224105","勤劳镇","qinlaozhen","4",,"0","1",,,,,,,
"231224106","231224","231224106","久胜镇","jiushengzhen","4",,"0","1",,,,,,,
"231224201","231224","231224201","建民乡","jianminxiang","4",,"0","1",,,,,,,
"231224202","231224","231224202","巨宝山乡","jubaoshanxiang","4",,"0","1",,,,,,,
"231224204","231224","231224204","新胜乡","xinshengxiang","4",,"0","1",,,,,,,
"231224206","231224","231224206","丰收乡","fengshouxiang","4",,"0","1",,,,,,,
"231224208","231224","231224208","发展乡","fazhanxiang","4",,"0","1",,,,,,,
"231224209","231224","231224209","同乐乡","tonglexiang","4",,"0","1",,,,,,,
"231224210","231224","231224210","致富乡","zhifuxiang","4",,"0","1",,,,,,,
"231224211","231224","231224211","欢胜乡","huanshengxiang","4",,"0","1",,,,,,,
"231224400","231224","231224400","国有林场管理局","guoyoulinchangguanliju","4",,"0","1",,,,,,,
"231224401","231224","231224401","柳河林校","liuhelinxiao","4",,"0","1",,,,,,,
"231224500","231224","231224500","柳河农场","liuhenongchang","4",,"0","1",,,,,,,
"231225","2312","231225","明水县","mingshuixian","3",,"0","1",,,,,,,
"231225100","231225","231225100","明水镇","mingshuizhen","4",,"0","1",,,,,,,
"231225101","231225","231225101","兴仁镇","xingrenzhen","4",,"0","1",,,,,,,
"231225102","231225","231225102","永兴镇","yongxingzhen","4",,"0","1",,,,,,,
"231225103","231225","231225103","崇德镇","chongdezhen","4",,"0","1",,,,,,,
"231225104","231225","231225104","通达镇","tongdazhen","4",,"0","1",,,,,,,
"231225201","231225","231225201","双兴乡","shuangxingxiang","4",,"0","1",,,,,,,
"231225203","231225","231225203","永久乡","yongjiuxiang","4",,"0","1",,,,,,,
"231225204","231225","231225204","树人乡","shurenxiang","4",,"0","1",,,,,,,
"231225205","231225","231225205","光荣乡","guangrongxiang","4",,"0","1",,,,,,,
"231225206","231225","231225206","繁荣乡","fanrongxiang","4",,"0","1",,,,,,,
"231225207","231225","231225207","通泉乡","tongquanxiang","4",,"0","1",,,,,,,
"231225208","231225","231225208","育林乡","yulinxiang","4",,"0","1",,,,,,,
"231225400","231225","231225400","国营林场","guoyinglinchang","4",,"0","1",,,,,,,
"231225580","231225","231225580","县联社马场","xianlianshemachang","4",,"0","1",,,,,,,
"231225581","231225","231225581","明水种畜场","mingshuizhongchuchang","4",,"0","1",,,,,,,
"231225582","231225","231225582","育林畜牧场","yulinchumuchang","4",,"0","1",,,,,,,
"231225583","231225","231225583","国营第一良种","guoyingdiyiliangzhong","4",,"0","1",,,,,,,
"231225584","231225","231225584","国营第二良种","guoyingdierliangzhong","4",,"0","1",,,,,,,
"231225585","231225","231225585","国营第三良种","guoyingdisanliangzhong","4",,"0","1",,,,,,,
"231226","2312","231226","绥棱县","suilengxian","3",,"0","1",,,,,,,
"231226100","231226","231226100","绥棱镇","suilengzhen","4",,"0","1",,,,,,,
"231226101","231226","231226101","上集镇","shangjizhen","4",,"0","1",,,,,,,
"231226102","231226","231226102","四海店镇","sihaidianzhen","4",,"0","1",,,,,,,
"231226103","231226","231226103","双岔河镇","shuangchahezhen","4",,"0","1",,,,,,,
"231226200","231226","231226200","靠山乡","kaoshanxiang","4",,"0","1",,,,,,,
"231226201","231226","231226201","后头乡","houtouxiang","4",,"0","1",,,,,,,
"231226203","231226","231226203","长山乡","zhangshanxiang","4",,"0","1",,,,,,,
"231226205","231226","231226205","克音河乡","keyinhexiang","4",,"0","1",,,,,,,
"231226206","231226","231226206","绥中乡","suizhongxiang","4",,"0","1",,,,,,,
"231226207","231226","231226207","泥尔河乡","nierhexiang","4",,"0","1",,,,,,,
"231226210","231226","231226210","阁山乡","geshanxiang","4",,"0","1",,,,,,,
"231226400","231226","231226400","阁山林场","geshanlinchang","4",,"0","1",,,,,,,
"231226401","231226","231226401","四海店林场","sihaidianlinchang","4",,"0","1",,,,,,,
"231226402","231226","231226402","三吉台林场","sanjitailinchang","4",,"0","1",,,,,,,
"231226403","231226","231226403","半截河林场","banjiehelinchang","4",,"0","1",,,,,,,
"231226404","231226","231226404","绥棱林业局","suilenglinyeju","4",,"0","1",,,,,,,
"231226500","231226","231226500","绥棱农场","suilengnongchang","4",,"0","1",,,,,,,
"231226580","231226","231226580","种马场","zhongmachang","4",,"0","1",,,,,,,
"231226581","231226","231226581","良种场","liangzhongchang","4",,"0","1",,,,,,,
"231226582","231226","231226582","奶山羊场","naishanyangchang","4",,"0","1",,,,,,,
"231281","2312","231281","安达市","andashi","3",,"0","1",,,,,,,
"231281001","231281","231281001","铁西街道","tiexijiedao","4",,"0","1",,,,,,,
"231281002","231281","231281002","新兴街道","xinxingjiedao","4",,"0","1",,,,,,,
"231281003","231281","231281003","安虹街道","anhongjiedao","4",,"0","1",,,,,,,
"231281100","231281","231281100","安达镇","andazhen","4",,"0","1",,,,,,,
"231281101","231281","231281101","任民镇","renminzhen","4",,"0","1",,,,,,,
"231281103","231281","231281103","万宝山镇","wanbaoshanzhen","4",,"0","1",,,,,,,
"231281104","231281","231281104","昌德镇","changdezhen","4",,"0","1",,,,,,,
"231281105","231281","231281105","升平镇","shengpingzhen","4",,"0","1",,,,,,,
"231281106","231281","231281106","羊草镇","yangcaozhen","4",,"0","1",,,,,,,
"231281107","231281","231281107","老虎岗镇","laohugangzhen","4",,"0","1",,,,,,,
"231281108","231281","231281108","中本镇","zhongbenzhen","4",,"0","1",,,,,,,
"231281109","231281","231281109","太平庄镇","taipingzhuangzhen","4",,"0","1",,,,,,,
"231281110","231281","231281110","吉兴岗镇","jixinggangzhen","4",,"0","1",,,,,,,
"231281202","231281","231281202","火石山乡","huoshishanxiang","4",,"0","1",,,,,,,
"231281204","231281","231281204","卧里屯乡","wolitunxiang","4",,"0","1",,,,,,,
"231281205","231281","231281205","青肯泡乡","qingkenpaoxiang","4",,"0","1",,,,,,,
"231281209","231281","231281209","先源乡","xianyuanxiang","4",,"0","1",,,,,,,
"231281500","231281","231281500","安达畜牧场","andachumuchang","4",,"0","1",,,,,,,
"231281580","231281","231281580","种畜场","zhongchuchang","4",,"0","1",,,,,,,
"231281581","231281","231281581","原种场","yuanzhongchang","4",,"0","1",,,,,,,
"231281582","231281","231281582","种牛场","zhongniuchang","4",,"0","1",,,,,,,
"231281583","231281","231281583","红旗泡水库管理所","hongqipaoshuikuguanlisuo","4",,"0","1",,,,,,,
"231281584","231281","231281584","东湖水库管理站","donghushuikuguanlizhan","4",,"0","1",,,,,,,
"231282","2312","231282","肇东市","zhaodongshi","3",,"0","1",,,,,,,
"231282001","231282","231282001","朝阳区","chaoyangqu","4",,"0","1",,,,,,,
"231282002","231282","231282002","东升区","dongshengqu","4",,"0","1",,,,,,,
"231282003","231282","231282003","西园区","xiyuanqu","4",,"0","1",,,,,,,
"231282004","231282","231282004","正阳区","zhengyangqu","4",,"0","1",,,,,,,
"231282100","231282","231282100","肇东镇","zhaodongzhen","4",,"0","1",,,,,,,
"231282101","231282","231282101","昌五镇","changwuzhen","4",,"0","1",,,,,,,
"231282102","231282","231282102","宋站镇","songzhanzhen","4",,"0","1",,,,,,,
"231282103","231282","231282103","五站镇","wuzhanzhen","4",,"0","1",,,,,,,
"231282104","231282","231282104","尚家镇","shangjiazhen","4",,"0","1",,,,,,,
"231282105","231282","231282105","姜家镇","jiangjiazhen","4",,"0","1",,,,,,,
"231282106","231282","231282106","里木店镇","limudianzhen","4",,"0","1",,,,,,,
"231282107","231282","231282107","四站镇","sizhanzhen","4",,"0","1",,,,,,,
"231282108","231282","231282108","涝洲镇","laozhouzhen","4",,"0","1",,,,,,,
"231282109","231282","231282109","五里明镇","wulimingzhen","4",,"0","1",,,,,,,
"231282110","231282","231282110","黎明镇","limingzhen","4",,"0","1",,,,,,,
"231282201","231282","231282201","太平乡","taipingxiang","4",,"0","1",,,,,,,
"231282203","231282","231282203","海城乡","haichengxiang","4",,"0","1",,,,,,,
"231282204","231282","231282204","向阳乡","xiangyangxiang","4",,"0","1",,,,,,,
"231282205","231282","231282205","洪河乡","honghexiang","4",,"0","1",,,,,,,
"231282206","231282","231282206","跃进乡","yuejinxiang","4",,"0","1",,,,,,,
"231282211","231282","231282211","西八里乡","xibalixiang","4",,"0","1",,,,,,,
"231282212","231282","231282212","德昌乡","dechangxiang","4",,"0","1",,,,,,,
"231282213","231282","231282213","宣化乡","xuanhuaxiang","4",,"0","1",,,,,,,
"231282214","231282","231282214","安民乡","anminxiang","4",,"0","1",,,,,,,
"231282215","231282","231282215","明久乡","mingjiuxiang","4",,"0","1",,,,,,,
"231282500","231282","231282500","四方山农场","sifangshannongchang","4",,"0","1",,,,,,,
"231283","2312","231283","海伦市","hailunshi","3",,"0","1",,,,,,,
"231283100","231283","231283100","海伦镇","hailunzhen","4",,"0","1",,,,,,,
"231283101","231283","231283101","海北镇","haibeizhen","4",,"0","1",,,,,,,
"231283102","231283","231283102","伦河镇","lunhezhen","4",,"0","1",,,,,,,
"231283103","231283","231283103","共合镇","gonghezhen","4",,"0","1",,,,,,,
"231283104","231283","231283104","海兴镇","haixingzhen","4",,"0","1",,,,,,,
"231283105","231283","231283105","祥富镇","xiangfuzhen","4",,"0","1",,,,,,,
"231283106","231283","231283106","东风镇","dongfengzhen","4",,"0","1",,,,,,,
"231283202","231283","231283202","前进乡","qianjinxiang","4",,"0","1",,,,,,,
"231283203","231283","231283203","向荣乡","xiangrongxiang","4",,"0","1",,,,,,,
"231283204","231283","231283204","长发乡","zhangfaxiang","4",,"0","1",,,,,,,
"231283205","231283","231283205","东林乡","donglinxiang","4",,"0","1",,,,,,,
"231283208","231283","231283208","海南乡","hainanxiang","4",,"0","1",,,,,,,
"231283209","231283","231283209","共荣乡","gongrongxiang","4",,"0","1",,,,,,,
"231283210","231283","231283210","乐业乡","leyexiang","4",,"0","1",,,,,,,
"231283211","231283","231283211","福民乡","fuminxiang","4",,"0","1",,,,,,,
"231283212","231283","231283212","丰山乡","fengshanxiang","4",,"0","1",,,,,,,
"231283213","231283","231283213","永富乡","yongfuxiang","4",,"0","1",,,,,,,
"231283215","231283","231283215","百祥乡","baixiangxiang","4",,"0","1",,,,,,,
"231283216","231283","231283216","联发乡","lianfaxiang","4",,"0","1",,,,,,,
"231283217","231283","231283217","永和乡","yonghexiang","4",,"0","1",,,,,,,
"231283218","231283","231283218","爱民乡","aiminxiang","4",,"0","1",,,,,,,
"231283220","231283","231283220","扎音河乡","zhayinhexiang","4",,"0","1",,,,,,,
"231283221","231283","231283221","双录乡","shuangluxiang","4",,"0","1",,,,,,,
"231283400","231283","231283400","林场公司","linchanggongsi","4",,"0","1",,,,,,,
"231283401","231283","231283401","东方红水库地区","dongfanghongshuikudiqu","4",,"0","1",,,,,,,
"231283500","231283","231283500","海伦农场","hailunnongchang","4",,"0","1",,,,,,,
"231283501","231283","231283501","红光农场","hongguangnongchang","4",,"0","1",,,,,,,
"231283580","231283","231283580","海伦绥化种畜场","hailunsuihuazhongchuchang","4",,"0","1",,,,,,,
"231283581","231283","231283581","海伦二粮种场","hailunerliangzhongchang","4",,"0","1",,,,,,,
"231283582","231283","231283582","海伦市种畜场","hailunshizhongchuchang","4",,"0","1",,,,,,,
"2327","23","2327","大兴安岭地区","daxinganlingdiqu","2",,"0","1",,,,,,,
